source,type,gene_id,gene_version,gene_name,gene_type,gene_search,binomial_deviance,sigma.sq,tau.sq,phi,loglik,runtime,mean,var,spcov,prop_sv,loglik_lm,LR_stat,rank,pval,padj
HAVANA,gene,ENSG00000188290,10,HES4,protein_coding,HES4; ENSG00000188290,166607.420003791,0.00320537602643343,0.28011918336245,0.79054014935204,-14543.2312575756,6.14300000000003,0.291252148301386,0.283520391737253,0.194388404321204,0.0113134421998124,-14559.7445605924,33.0266060336908,1332,6.73540355711211e-08,1.70862827473587e-07
HAVANA,gene,ENSG00000078808,17,SDF4,protein_coding,SDF4; ENSG00000078808,146963.520052897,0.00107344366119374,0.255051491854736,3.55154987870959,-13620.7516503577,7.23500000000001,0.255461148304842,0.256156739221726,0.128252183543983,0.00419109392465608,-13622.8993069712,4.29531322693219,2569,0.116757445264287,0.153570808699115
HAVANA,gene,ENSG00000131584,19,ACAP3,protein_coding,ACAP3; ENSG00000131584,166288.027128469,0.00153726330774188,0.283504736973628,4.4996514426815,-14607.2148352771,6.61200000000002,0.302984301556441,0.285096189393048,0.12940587794937,0.0053931115632939,-14610.9053532271,7.38103589992897,2311,0.0249590711437735,0.036493596449507
HAVANA,gene,ENSG00000175756,13,AURKAIP1,protein_coding,AURKAIP1; ENSG00000175756,171074.512761353,0.000812803582324087,0.330210336078844,21.521948086149,-15989.6602217234,7.065,0.346868848311741,0.331033097726644,0.0821916135021751,0.00245542829167794,-15989.8657496804,0.411055914053577,3054,0.814217331153218,0.900864558600761
HAVANA,gene,ENSG00000221978,12,CCNL2,protein_coding,CCNL2; ENSG00000221978,129904.067087623,0.000791919438486033,0.202051909139527,11.8826699042622,-11468.2424483682,6.637,0.199659687558031,0.202863842798898,0.140945142969772,0.00390408445767164,-11469.8437293481,3.20256195980983,2682,0.201638058188484,0.254039895085342
HAVANA,gene,ENSG00000242485,6,MRPL20,protein_coding,MRPL20; ENSG00000242485,178675.394576373,0.00213466261693026,0.390132141910301,3.15596264384756,-17554.4857439441,6.45699999999999,0.421982449520438,0.392336927714463,0.109488935532335,0.00544186403818442,-17558.1518521137,7.33221633916401,2316,0.0255758132355889,0.0373146256144451
HAVANA,gene,ENSG00000160075,12,SSU72,protein_coding,SSU72; ENSG00000160075,176936.104469337,0.00262127993589029,0.36806117815417,2.36548275127385,-17030.3600477287,5.94,0.403690257159886,0.370779554420407,0.126826040366363,0.00707149712289172,-17036.505956166,12.2918168746037,1998,0.00214222892703286,0.00362291869091294
HAVANA,gene,ENSG00000272106,1,AL691432.2,lncRNA,AL691432.2; ENSG00000272106,120817.063241208,0.0010896054335917,0.195741107074751,3.55083426088063,-11189.0753369193,6.5,0.191753236248104,0.196867963201086,0.172144014919826,0.00553574906937105,-11192.9124614619,7.67424908516841,2295,0.0215554942229916,0.0317368256991236
HAVANA,gene,ENSG00000078369,18,GNB1,protein_coding,GNB1; ENSG00000078369,204204.636622134,0.00516457475647178,0.666713652157149,0.683960096905659,-22519.1929041613,6.596,1.03783694747486,0.67210886703965,0.0692449580279443,0.00768677202146596,-22526.9240191388,15.4622299549519,1856,0.000438954419860749,0.000799152470209844
HAVANA,gene,ENSG00000187730,9,GABRD,protein_coding,GABRD; ENSG00000187730,198385.040782414,0.46621215111675,0.0417657509453202,616.698374786999,-19865.1722807699,15.604,0.610918934919524,0.5084769856295,1.11765614007922,0.917780378288548,-19951.6110411516,172.877520763446,534,0,0
HAVANA,gene,ENSG00000067606,17,PRKCZ,protein_coding,PRKCZ; ENSG00000067606,183420.302957779,0.0014985880852067,0.423085183254625,9.02179182182421,-18286.7462473829,6.59100000000001,0.4911120073074,0.424605055765937,0.07882438395542,0.00352954631421193,-18287.7165069085,1.94051905117522,2854,0.378984669120369,0.448699788702778
